ImageName,DeltaE00_Orig,MSE_Orig,MAE_Orig,DeltaE76_Orig,DeltaE00_Mod,MSE_Mod,MAE_Mod,DeltaE76_Mod,DynamicK,Time_Orig,Time_Mod,CV
1006_AS.JPG,2.23171130101394,12.6819830990542,1.68218617991667,3.06586902259935,2.23171130101394,12.6819830990542,1.68218617991667,3.06586902259935,25,0.2816683,0.3162813,0.02400219
1006_D.JPG,1.75196351051471,8.73420042312046,1.38736386671672,2.32293464249207,1.75196351051471,8.73420042312046,1.38736386671672,2.32293464249207,25,0.2843078,0.2812947,0.04877634
1006_S.JPG,2.24075871227696,14.805065222716,1.83314347237978,2.79288703904909,2.24075871227696,14.805065222716,1.83314347237978,2.79288703904909,25,0.2812711,0.2932933,0.04431127
1007_AS.JPG,1.81253992874101,4.75598047973706,1.07205098855658,1.68553397882185,1.81253992874101,4.75598047973706,1.07205098855658,1.68553397882185,25,0.2871263,0.2911291,0.05410553
1007_D.JPG,5.08846666502968,27.543953774734,1.88337305136669,4.85220128747526,5.65938490990345,35.7696175443639,2.04625734286355,5.45786892077997,17,0.2915934,0.306355,0.1086875
1007_S.JPG,2.95841399876175,13.6273985539803,1.83104335753753,3.19427854064256,2.95841399876175,13.6273985539803,1.83104335753753,3.19427854064256,25,0.2923457,0.2893637,0.05995886
1008_AS.JPG,6.07741983808908,77.0998692251243,4.59426031132968,7.70650694938825,6.07741983808908,77.0998692251243,4.59426031132968,7.70650694938825,25,0.2986455,0.3056957,0.06165403
1008_D.JPG,5.76300667827039,68.919124405151,4.34838083840576,7.2282292920621,5.76300667827039,68.919124405151,4.34838083840576,7.2282292920621,25,0.2725125,0.2962559,0.07054114
1008_S.JPG,3.39708442583106,27.0585617437414,2.48817937684606,4.28576543793107,3.39772082090066,26.9781908186393,2.49424407404547,4.27232330996024,24,0.2803897,0.2819236,0.07448233
1009_AS.JPG,2.22284740025392,10.2851818553799,1.98236219943076,2.76342300387169,2.15939844866666,9.72342426778722,1.90563361649163,2.65766332081491,23,0.3099182,0.2745662,0.07981926
1009_D.JPG,1.67902364319194,6.43460611648274,1.38611998173753,1.88146592920314,1.67902364319194,6.43460611648274,1.38611998173753,1.88146592920314,25,0.2893821,0.3244246,0.04890804
1009_S.JPG,2.17468640737263,12.3709055264918,2.08677193109289,2.67330300536476,2.17468640737263,12.3709055264918,2.08677193109289,2.67330300536476,25,0.2778947,0.2724935,0.04209279
100_AS.JPG,7.27581277173418,339.768987303999,7.00539732671002,12.83432920156,7.32893087191493,348.925816889391,7.0383512797457,12.9693546890458,20,0.2166974,0.228194,0.09648616
100_D.JPG,24.1150222049258,2229.1439679074,13.88334161321,37.7904704346908,14.0024032602266,2351.34612466632,23.7941913674081,32.1147763012839,NaN,0.2020211,0.2255594,NaN
100_S.JPG,24.7196078494086,3114.04293035032,18.0125210073358,43.2828114661859,14.1195551195941,2412.78342171818,22.9605377705614,29.6943108724387,NaN,0.197322,0.2432582,NaN
1010_AS.JPG,6.22138041492331,167.831324760473,4.20700537555163,8.95265035722744,7.85174718790652,155.50600280075,3.88529844678177,9.30926197242678,9,0.2500114,0.2627383,0.1654148
1010_D.JPG,41.5839013653214,4753.39741859276,23.9961713907992,72.1071638453258,15.1621987010791,2655.76842152003,20.8980691730406,30.6296244481464,NaN,0.2368729,0.2691798,NaN
1010_S.JPG,47.7495019708042,7950.10008551216,36.4606940696886,79.0562103435245,15.5435542027105,2553.58605908312,20.0102530065561,29.8013830630883,NaN,0.2346886,0.2594455,NaN
1011_AS.JPG,3.63949342810592,29.6147665317538,2.85750460534116,5.85092034843398,3.63949342810592,29.6147665317538,2.85750460534116,5.85092034843398,25,0.2768911,0.2951677,0.04819716
1011_D.JPG,1.49398160392589,5.99925564793245,1.09921920473815,2.14934631975159,1.49398160392589,5.99925564793245,1.09921920473815,2.14934631975159,25,0.2670032,0.2708966,0.05927886
1011_S.JPG,1.81611459684347,11.9739166430724,1.60087034349963,2.57023070509904,1.82109956247112,12.135548469065,1.5937460343302,2.65150590104728,20,0.2825002,0.285102,0.09462604
1012_AS.JPG,5.68423723851754,19.6571334853868,2.55026637393132,5.64687097775604,5.94645410728029,22.0884833599833,2.70507261596496,6.06814199789041,21,0.2845895,0.2759318,0.09230568
